,Customer_ID,Name,Age,Salary,Join_Date,Department,Performance_Score,Email,City,Gender,Is_Active
1525,1593,Customer_1593,28,,2015-08-15,Marketing,20.6,user1592@gmail.com,Los Angeles,Male,TRUE
1526,1859,Customer_1859,38,69030.88,,Support,0.8,user1858@gmail.com,Chicago,Female,TRUE
1527,444,Customer_444,44,68058.64,2020-03-05,Operations,31.2,user443@company.com,San Jose,,FALSE
1528,1003,Customer_1003,43,37270.86,2017-11-12 00:00:00,Marketing,93.2,user1002@company.com,New York,Male,TRUE
1529,1078,Customer_1078,31,56465.14,2016-09-18,Marketing,95.9,user1077@outlook.com,Chicago,Other,TRUE
1530,838,Customer_838,30,27544.13,,Sales,17,user837@yahoo.com,Philadelphia,Female,TRUE
1531,1818,Customer_1818,42,33006.88,2016-08-28,Finance,24.4,user1817@outlook.com,New York,Female,FALSE
1532,305,Customer_305,72,65027.02,,Marketing,pending,user304@yahoo.com,Los Angeles,Male,FALSE
1533,1366,Customer_1366,,,2020-09-10,Marketing,31.2,user1365@outlook.com,San Diego,Other,TRUE
1534,1581,Customer_1581,70,42738.97,,Marketing,29.8,user1580@gmail.com,Chicago,Other,TRUE
1535,314,,51,82230.59,,Operations,31.7,user313@yahoo.com,,Other,TRUE
1536,150,Customer_150,59,31304.15,13/01/2020,HR,Excellent,user149@outlook.com,Los Angeles,Male,TRUE
1537,1149,Customer_1149,,51672.6,2020-11-16,Support,47.9,user1148@gmail.com,Los Angeles,Other,FALSE
1538,1214,Customer_1214,68,51742.1,2017-02-25,Marketing,80.8,user1213@gmail.com,Dallas,Female,TRUE
1539,575,Customer_575,62,61975.68,not a date,Sales,28.8,user574@outlook.com,Chicago,Male,FALSE
1540,51,Customer_51,61,"$39,956",,HR,58.9,user50@yahoo.com,Dallas,Male,TRUE
1541,1576,Customer_1576,57,44479.94,2016-05-28,,31.6,user1575@outlook.com,Houston,Female,TRUE
1542,727,Customer_727,68,60342.5,23-Oct-2022,Operations,52.4,user726@company.com,San Antonio,Other,FALSE
1543,834,Customer_834,78,63033.66,01-13-2020,Marketing,92.8,user833@outlook.com,San Jose,Female,FALSE
1544,1378,Customer_1378,47,"$67,556",2015-10-04,Support,2,user1377@yahoo.com,New York,Male,TRUE
1545,1116,Customer_1116,37,45188.8,2015-11-11,HR,5.6,user1115@gmail.com,Los Angeles,Other,FALSE
1546,1167,Customer_1167,58,71267.91,2016-01-23,Marketing,23.4,,Houston,Other,TRUE
1547,471,Customer_471,54,57331.41,2015-01-11 00:00:00,Support,44.6,user470@outlook.com,Los Angeles,Female,FALSE
1548,972,Customer_972,65,16102.81,Jan 13 2020,Financ,60.5,user971@company.com,Los Angeles,Female,TRUE
1549,654,Customer_654,53,76528.71,2018-08-31,IT,90.8,user653@outlook.com,Philadelphia,Female,FALSE
1550,400,Customer_400,79,41305.78,,Marketing,56.6,user399@yahoo.com,Dallas,Male,FALSE
1551,512,Customer_512,,39224.58,,Finance,65,user511@outlook.com,Dallas,Female,FALSE
1552,321,Customer_321,26,45934.92,2022-01-04 00:00:00,Marketing,44.4,user320@outlook.com,Phoenix,Male,FALSE
1553,20,Customer_20,,32181.33,TBD,HR,51.3,USER1511@COMPANY.COM,Dallas,Female,FALSE
1554,685,Customer_685,49,50686.13,2020-02-06,Sales,94.1,user684@gmail.com,San Antonio,Male,TRUE
1555,36,Customer_36,61,32012.09,,Support,55.9,user35@gmail.com,San Diego,Female,TRUE
1556,903,Customer_903,23,31586.64,2018-12-11,Support,58.9,user902@outlook.com,Phoenix,Male,FALSE
1557,1806,Customer_1806,,21859.73,2022-05-09,Operations,18.8,user1805@gmail.com,San Antonio,Female,TRUE
1558,828,Customer_828,29,51058.25,,Sales,,user827@outlook.com,New York,Female,FALSE
1559,1825,Customer_1825,39,79608,2017-02-20,HR,58.1,user1824@gmail.com,San Jose,Other,TRUE
1560,408,,19,46209.14,2022-05-17,Operations,22.2,user407@company.com,San Diego,Male,TRUE
1561,921,Customer_921,37,87992.9,2021-04-16,Marketing,51.3,user920@yahoo.com,Philadelphia,Male,TRUE
1562,538,Customer_538,68,44474.92,28/05/2015,Sales,36.3,user537@yahoo.com,Los Angeles,Other,TRUE
1563,334,Customer_759,79,25781.7,2016-01-11,HR,61,user758@outlook.com,Los Angeles,Other,0
1564,1935,Customer_1935,33,72762.59,,Finance,44.6,user1934@gmail.com,San Jose,Female,TRUE
1565,1063,Customer_1063,18,48936.74,,HR,68.3,user1062@yahoo.com,Dallas,Other,FALSE
1566,1200,Customer_1200,73,59197.64,,Finance,1.8,user1199@outlook.com,San Diego,Male,FALSE
1567,246,Customer_246,58,43960.72,2021-06-09,,89.6,user245@gmail.com,San Jose,Male,FALSE
1568,1417,Customer_1417,42,27395.06,TBD,Marketing,41.8,user1416@company.com,Chicago,Female,TRUE
1569,1128,Customer_1128,28,39706.58,2021-05-30,Support,45.1,user1127@outlook.com,New York,Other,TRUE
1570,785,Customer_785,58,,2021-01-21 00:00:00,Marketing,2.1,user784@company.com,Chicago,Male,TRUE
1571,1794,,26,34042.63,2018-09-18,Finance,85.2,user1793@outlook.com,Philadelphia,Female,FALSE
1572,490,Customer_490,59,,10-27-2022,IT,60.2,user489@company.com,Los Angeles,Male,FALSE
1573,155,Customer_155,,33198.6,2015-04-28,IT,71,user154@yahoo.com,Philadelphia,Male,FALSE
1574,962,Customer_962,53,44886.69,Jan 13 2020,Sales,59,user961@outlook.com,Phoenix,Female,TRUE
1575,854,Customer_854,18,59546.84,2016-02-11,IT,5.1,user853@company.com,Houston,Female,TRUE
1576,1312,Customer_1312,32,65968.7,"November 29, 2022",HR,41.3,user1311@yahoo.com,Houston,Female,Active
1577,626,Customer_626,46,49465.31,2021-10-19,HR,79.7,user625@yahoo.com,Houston,Female,FALSE
1578,686,Customer_686,44,40876.16,2020/01/13,Finance,87.3,user685@yahoo.com,Phoenix,Female,FALSE
1579,1992,Customer_1992,,34248.2,22/12/2015,Finance,99.8,user1991@outlook.com,Dallas,Male,
1580,190,Customer_570,61,62995.21,,Support,46.1,user569@gmail.com,Chicago,Male,TRUE
1581,1939,Customer_1939,48,48710.27,"August 31, 2015",HR,16.4,user1938@yahoo.com,San Antonio,Other,FALSE
1582,18,Customer_18,57,45244.44,2018-01-22,,51,user@.com,Houston,Male,TRUE
1583,128,Customer_128,58,,2020-02-27,Sales,19.2,user127@company.com,San Diego,Other,TRUE
1584,1347,Customer_1347,79,61575.74,2016-08-11 00:00:00,Support,50.2,user1346@outlook.com,Los Angeles,Female,TRUE
1585,1280,Customer_1280,70,40114.63,2018-01-22,IT,76.8,user1279@outlook.com,Chicago,Female,FALSE
1586,1999,Customer_1999,62,77752.19,2018-08-18,IT,68.1,user1998@gmail.com,,Female,TRUE
1587,928,Customer_928,32,41711.26,2021-10-30,Sales,18.3,user927@yahoo.com,New York,Other,FALSE
1588,981,Customer_981,22,50351.77,,Finance,66.3,user980@outlook.com,Dallas,Male,FALSE
1589,1995,Customer_1995,,58271.13,2016-01-26,Operations,40.8,user1994@gmail.com,Philadelphia,Other,TRUE
1590,191,Customer_191,77,75272.18,08-Jun-2018,Operations,95,user190@outlook.com,NY,Female,FALSE
1591,1140,Customer_1140,21,55433.14,13/01/2020,Marketing,93.1,user1139@company.com,Chicago,Female,TRUE
1592,993,Customer_993,73,,2015-07-06 00:00:00,IT,0.1,user992@company.com,New York,Female,FALSE
1593,1986,Customer_1986,56,53484.42,2021-11-07,IT,17.1,user1985@outlook.com,San Antonio,Other,FALSE
1594,1681,Customer_1681,27,500000,20171231,Finance,,user1680@yahoo.com,Philadelphia,m,TRUE
1595,607,Customer_607,75,51829.96,2019-04-25,Marketing,48.9,user606@gmail.com,Houston,Other,FALSE
1596,181,Customer_181,43,80525.44,,Finance,44,user180@gmail.com,New York,Female,
1597,302,Customer_302,49,46092.45,TBD,Marketing,22,user301@gmail.com,New York,Female,FALSE
1598,497,Customer_497,41,48488.35,27-Jul-2018,Marketing,15.2,user496@gmail.com,San Diego,Female,FALSE
1599,1721,Customer_1721,63,,2018-03-16,Finance,1.9,user1720@gmail.com,Houston,Male,TRUE
1600,1735,Customer_1735,27,43640.34,,Finance,90.9,user1734@gmail.com,Los Angeles,Female,FALSE
1601,819,Customer_819,75,"$49,198",2018-05-20,Marketing,45.1,user818@outlook.com,Dallas,Male,TRUE
1602,1867,Customer_1867,57,80899.4,2018-05-07,Finance,31,user1866@outlook.com,San Antonio,Male,FALSE
1603,518,Customer_518,72,48115.65,2019-08-07 00:00:00,Marketing,18.3,user517@outlook.com,San Antonio,Male,TRUE
1604,1675,Customer_1675,46,51866.07,2021-04-19 00:00:00,HR,93.9,user1674@outlook.com,Phoenix,Female,FALSE
1605,1070,Customer_1070,74,58125.33,,HR,98.7,user1069@gmail.com,Phoenix,Female,FALSE
1606,1752,Customer_477,48,36695.24,2020-06-28 00:00:00,Support,43,user476@yahoo.com,New York,Female,TRUE
1607,158,Customer_158,29,49224.1,2017-01-14,Marketing,44.9,user157@yahoo.com,New York,Female,FALSE
1608,1244,Customer_1244,34,56663.34,11-05-2021,Marketing,80.3,user1243@outlook.com,San Diego,Female,TRUE
1609,1196,,78,70415.57,20160607,Finance,85.9,user1195@gmail.com,New York,Female,TRUE
1610,17,Customer_17,52.7,93965.57,2017-06-17,Operations,81.8,user16@yahoo.com,Houston,Male,TRUE
1611,1536,Customer_1536,77,55041.43,2018-11-24,Sales,86.9,user1535@company.com,New York,Male,TRUE
1612,1073,Customer_1073,64,59078.1,,IT,64.7,user1072@gmail.com,San Antonio,Female,FALSE
1613,1789,Customer_1789,57,57265.18,2021-04-24,Operations,10.4,user1788@gmail.com,Los Angeles,Male,FALSE
1614,547,Unknown,68,0,,IT,72.7,user546@gmail.com,San Antonio,Other,TRUE
1615,1540,Customer_1540,53,,2021-01-29,Operations,51.7,user1539@gmail.com,Dallas,Other,FALSE
1616,659,Customer_659,40,58093.71,2021-01-18 00:00:00,Sales,94.2,user658@gmail.com,San Diego,Male,FALSE
1617,1671,Customer_1671,68,55637.24,2019-06-22,HR,36,,Los Angeles,Other,TRUE
1618,1020,Customer_1020,34,42813.93,,IT,14.7,user1019@gmail.com,Philadelphia,Female,TRUE
1619,1687,Customer_1687,40,63536.19,2018-04-03,Support,22.1,user1686@outlook.com,Los Angeles,Other,FALSE
1620,1505,Customer_1505,68,59675.53,,Finance,47.5,user1504@gmail.com,San Antonio,Female,TRUE
1621,960,Customer_960,54,60830.8,2021-05-13,Operations,43.6,user959@outlook.com,Dallas,Male,TRUE
1622,1912,Customer_1912,54,54722.61,2015-07-27,IT,5.3,user1911@outlook.com,Philadelphia,Male,TRUE
1623,284,,66,,2019-10-23 00:00:00,Marketing,68.1,user283@company.com,San Antonio,Male,FALSE
1624,798,Customer_798,70,,2016-12-14,IT,59.8,user797@outlook.com,Houston,Other,FALSE
1625,1650,Customer_1650,46,75439.26,2020-06-01,HR,11.8,user1649@yahoo.com,Los Angeles,Male,FALSE
1626,226,Customer_226,61,61183.28,2018-04-28,HR,74.8,user225@company.com,Phoenix,Female,FALSE
1627,27,Customer_27,55,66792.62,2016-11-07,HR,13.2,user26@outlook.com,Chicago,Female,FALSE
1628,1798,Customer_1798,63,64767.42,2021-07-18,Marketing,2.9,user1797@yahoo.com,San Diego,Other,FALSE
1629,438,Customer_438,25 years,51776.01,,IT,33.8,user437@yahoo.com,San Antonio,Other,TRUE
1630,1979,Customer_1979,76,67766.04,,Support,82.1,user1978@company.com,Phoenix,Female,TRUE
1631,1389,Customer_1389,28,70749.76,,Operations,48.5,user1388@company.com,Houston,Male,FALSE
1632,230,,,79607.55,2018-05-23,Marketing,79.4,user229@company.com,Dallas,Female,TRUE
1633,38,Customer_38,66,58114.19,2015-12-10,Sales,78.6,user37@gmail.com,San Antonio,Other,FALSE
1634,750,Customer_750,52,40695.93,2021-02-08,Operations,14.9,user749@outlook.com,Chicago,Other,FALSE
1635,1046,Customer_1046,66,71254.09,2019-11-24,Sales,87.1,user1045@outlook.com,San Diego,Other,TRUE
1636,1399,Customer_1399,46,46762.8,2016-07-06,Unknown,53.6,user1398@outlook.com,San Antonio,Female,TRUE
1637,470,CUSTOMER_470,58,60034.87,TBD,IT,43.4,user469@company.com,Dallas,Other,FALSE
1638,1718,Customer_1718,31,41778.5,2022-05-03,Finance,76.6,user1717@yahoo.com,New York,Male,FALSE
1639,1998,Customer_1998,77,63837.09,2020-05-09,HR,9.2,user1997@company.com,San Antonio,Other,TRUE
1640,688,Customer_688,41,,2022-07-16,Finance,98.6,user687@company.com,New York,Female,TRUE
1641,1872,Customer_1872,64,49259.82,29-Apr-2017,Finance,48.4,,Dallas,Female,FALSE
1642,640,Customer_640,64,43009.09,2016-07-14,IT,4.8,user639@gmail.com,San Antonio,Other,TRUE
1643,1738,Customer_1738,40,,20210316,Finance,94.5,user1737@company.com,Chicago,Male,Y
1644,1219,Customer_1219,63,58394.51,unknown,IT,70.9,user1218@outlook.com,San Jose,Other,FALSE
1645,1159,Customer_1159,45,39651.58,9999-99-99,Operations,72.3,user1158@gmail.com,San Antonio,Other,TRUE
1646,1416,Customer_1416,,33403.39,,Marketing,85.6,user1415@yahoo.com,Houston,Female,TRUE
1647,1528,Customer_1528,30,54276.91,,Marketing,34.6,user1527@outlook.com,San Jose,Other,TRUE
1648,1680,Customer_1680,27,60301.46,,IT,86.4,user1679@outlook.com,San Antonio,Male,TRUE
1649,1301,CUSTOMER_1301,57,42012,,IT,56.4,user1300@gmail.com,Phoenix,Female,FALSE
1650,1851,Customer_1851,60,52652.39,2020-02-26 00:00:00,,52.2,user1850@outlook.com,,Male,TRUE
1651,801,Customer_801,29,56085.66,2016-06-03,IT,95.2,,Los Angles,Male,FALSE
1652,1604,Customer_1604,61,74499.61,10-26-2020,Operations,50.5,user@.com,San Diego,Other,FALSE
1653,161,Customer_161,65,68527.37,2018-12-24,Support,0.5,user160@outlook.com,San Diego,Other,FALSE
1654,957,Customer_957,67,63698.63,2019-02-24,,18.1,user956@company.com,San Diego,Male,FALSE
1655,1187,Customer_1187,thirty,60859.2,2016-06-12,HR,32.1,user1186@yahoo.com,Phoenix,Other,FALSE
1656,822,CUSTOMER_822,40,48052.53,not a date,Support,45.4,user821@outlook.com,Dallas,Male,FALSE
1657,1707,Customer_1707,54,64293.5,2020-09-01,HR,45.7,user1706@gmail.com,Dallas,Female,TRUE
1658,878,,62,36791.09,2020-04-26,Finance,37.2,user877@company.com,Philadelphia,Female,TRUE
1659,914,Customer_914,38,,2021-03-28,,47.3,user913@yahoo.com,Chicago,Other,TRUE
1660,153,Customer_153,58,35103.18,2019-04-02,Marketing,16.5,user152@outlook.com,Chicago,Other,FALSE
1661,1865,Customer_1865,76,34632.66,,Finance,81.5,user1864@yahoo.com,Dallas,Female,FALSE
1662,1804,Customer_1804,51,46314.21,2020-04-27 00:00:00,Sales,33.8,user1803@gmail.com,San Antonio,Female,FALSE
1663,510,Customer_510,thirty,69967.19,,Sales,65.2,user509@gmail.com,San Antonio,Other,FALSE
1664,1136,Customer_1136,53.4,,2015-09-11,Support,67.4,user1135@outlook.com,Houston,Female,TRUE
1665,1251,Customer_1251,58,45125.9,05/04/2020,Financ,44.5,user1250@outlook.com,San Antonio,Female,FALSE
1666,1689,Customer_1689,45,33847.88,2021-11-25,Support,6.2,user1688@yahoo.com,Chicago,Other,TRUE
1667,104,Customer_104,31,62376.9,2016-02-22,Operations,61.1,user103@yahoo.com,Dallas,Female,TRUE
1668,1446,Customer_1446,,66168.76,2018-08-08,Operations,92.9,user1445@yahoo.com,San Antonio,Male,TRUE
1669,1444,Customer_1444,57,53661.62,TBD,Finance,83.7,user1443@outlook.com,Houston,Female,FALSE
1670,1765,Customer_1765,26,,2015-06-09 00:00:00,Operations,79.4,user1764@gmail.com,San Diego,Female,TRUE
1671,587,Customer_587,77,70162.93,2017-11-11,Operations,55.3,user586@company.com,Houston,Male,FALSE
1672,1937,Customer_1937,36,45290.27,2018-03-15 00:00:00,Sales,29.8,user1936@yahoo.com,Dallas,Male,FALSE
1673,1144,Customer_1144,42,26132.68,,Sales,84.6,USER1746@GMAIL.COM,Phoenix,Male,TRUE
1674,54,Customer_54,74,102510.58,2019-09-23,Support,60,user53@outlook.com,Houston,Female,FALSE
1675,152,Customer_152,75,48034.13,2022-06-29,Marketing,19.8,user151@gmail.com,Phoenix,Female,FALSE
1676,404,Customer_404,46,unknown,2016-04-19,Marketing,19.4,user403@company.com,San Antonio,Other,TRUE
1677,1973,Customer_1973,24,48829.15,"September 16, 2018",IT,62.2,user1972@company.com,San Antonio,Male,TRUE
1678,208,Customer_208,46,25038.83,2017-08-02,Sales,94.3,user207@gmail.com,Philadelphia,Other,FALSE
1679,1925,Customer_1925,66,49674.27,2016-07-17,Sales,54.7,user1924@company.com,San Antonio,Other,FALSE
1680,1123,Customer_1123,30,,2020-03-10,Operations,12.2,user1122@gmail.com,Houston,Female,FALSE
1681,1777,Customer_1777,47,54600.45,2018-07-28,Finance,21.3,user1776@gmail.com,San Jose,Male,FALSE
1682,9,Customer_9,56,57179.44,,Marketing,11.7,user8@company.com,San Jose,Male,TRUE
1683,1015,Customer_1015,38,71980.52,2017-07-31,Sales,96.5,user1014@outlook.com,New York,Other,TRUE
1684,1824,Customer_1824,59,70912.21,2016-03-26,HR,26.2,user1823@gmail.com,Philadelphia,Male,TRUE
1685,1061,Customer_1061,67,,2020-09-21 00:00:00,Support,44.5,user1060@yahoo.com,Los Angeles,Other,FALSE
1686,453,Customer_453,77,74668.15,20190829,Marketing,4.5,user452@company.com,San Diego,Female,FALSE
1687,1676,Customer_1676,72,74018.83,03-10-2016,Support,29.5,user1675@gmail.com,San Antonio,Male,FALSE
1688,254,Customer_254,54,71095.78,2017-10-31,Finance,91.3,user253@gmail.com,New York,Female,FALSE
1689,1328,CUSTOMER_1328,62,91110.66,2017-08-31 00:00:00,Operations,24.6,user1327@gmail.com,Philadelphia,Female,FALSE
1690,897,Customer_897,66,60139.19,2022-06-18,Operations,12.8,user896@outlook.com,San Antonio,Female,TRUE
1691,1760,Customer_1760,37,63655.39,,Marketing,47.2,user1759@outlook.com,Phoenix,Male,TRUE
1692,881,Customer_881,,66935.55,2015-12-16,Sales,18.1,user880@outlook.com,San Jose,Other,FALSE
1693,1596,Customer_1596,24,81453.36,2016-09-18,Finance,98.6,user1595@yahoo.com,New York,Female,TRUE
1694,1919,CUSTOMER_1919,29,58030.82,2016-02-15 00:00:00,Marketing,56.9,user1918@gmail.com,San Diego,Male,TRUE
1695,624,Customer_624,22,23057.3,2022-09-10,Support,30.8,user623@outlook.com,Philadelphia,Female,FALSE
1696,346,Customer_346,18,79306.44,2019-07-07,Sales,44.1,user345@gmail.com,San Antonio,Male,FALSE
1697,1728,Customer_1728,38,78340.74,2019-02-07,Operations,11.2,user1727@outlook.com,Los Angeles,Other,FALSE
1698,263,,49,52743.7,2022-09-12,Operations,1.7,USER1789@GMAIL.COM,San Jose,Male,TRUE
1699,1635,Customer_1635,57,66522.69,,HR,85.1,user1634@company.com,Philadelphia,Other,FALSE
1700,1322,Customer_1322,19,72298.58,2021-02-25,IT,54.5,user1321@gmail.com,Dallas,Female,FALSE
1701,1439,Customer_1439,72,34283.35,2019-10-05,Operations,11.9,user1438@yahoo.com,San Antonio,Male,FALSE
1702,151,Customer_151,56,46391.66,04-Nov-2021,IT,45.3,user150@company.com,,Other,FALSE
1703,473,Customer_473,46,50637.91,2018-05-07,Finance,66.5,user472@company.com,San Jose,Female,FALSE
1704,641,Customer_641,66,59417.87,2022-01-17,HR,29.6,user640@outlook.com,San Antonio,Other,FALSE
1705,890,Customer_890,18,46087.35,,IT,63.3,user889@company.com,Houston,Other,FALSE
1706,1913,Customer_1913,61,65527.74,2022-07-06,HR,10.4,user1912@yahoo.com,New York,Male,FALSE
1707,551,Customer_551,78,51509.92,2016-02-16 00:00:00,Support,30.8,user550@yahoo.com,New York,Other,TRUE
1708,1984,Customer_1984,unknown,70120.03,03-02-2017,Finance,93.2,user1983@outlook.com,Houston,Female,FALSE
1709,929,Customer_929,48,45165.45,2022-05-18,,31.9,user928@outlook.com,Chicago,Other,TRUE
1710,489,Customer_489,55.8,87878.61,02-11-2017,Marketing,79.1,user488@company.com,San Antonio,Other,TRUE
1711,1840,Customer_1840,62,22504.29,2016-07-19,Marketing,10.6,user1839@gmail.com,Chicago,Male,FALSE
1712,1172,Customer_1172,66,57114.08,2017-10-29,HR,75,user1171@outlook.com,NEW YORK,Female,FALSE
1713,147,CUSTOMER_147,50,79571.69,2020-01-21,Marketing,99.2,invalid@,Dallas,Male,FALSE
1714,1730,Customer_1730,48,58336.51,07-Feb-2019,Finance,56.8,user1729@company.com,Chicago,Other,TRUE
1715,1959,Customer_1959,49,42698.17,2016-03-15 00:00:00,H R,99.9,user1958@yahoo.com,New York,Other,TRUE
1716,403,Customer_403,42,63800.17,2018-08-17,Sales,51.3,user@.com,New York,Female,TRUE
1717,955,Customer_955,75,,2018-10-28,IT,32.7,user954@yahoo.com,San Diego,Other,TRUE
1718,1908,Customer_1908,56,75267.04,2021-11-26,Finance,81.6,user1907@gmail.com,Houston,Female,FALSE
1719,660,Customer_660,75,unknown,2019-02-07,Support,53,user659@gmail.com,Chicago,Other,TRUE
1720,1373,CUSTOMER_1373,32,55152.63,2019-05-04,HR,33.9,user1372@gmail.com,Houston,Other,TRUE
1721,464,Customer_464,46,66461.44,Jan 13 2020,Finance,35.2,user463@gmail.com,Philadelphia,Female,TRUE
1722,1350,Customer_1350,30,41517.8,2015-01-07 00:00:00,Finance,5.5,user1349@outlook.com,San Jose,Male,TRUE
1723,187,,32,49968.82,2017-06-26,Finance,17.3,user186@gmail.com,Los Angeles,Female,TRUE
1724,1148,Customer_1148,44,37640.2,2019-12-05,HR,57.1,user1147@outlook.com,San Diego,Other,FALSE
1725,1225,Customer_1225,75,41945.99,Jan 13 2020,Operations,71.8,user1224@outlook.com,Houston,Female,TRUE
1726,609,Customer_609,18,54592.62,2016-03-12,HR,59.2,user608@outlook.com,Los Angles,Male,FALSE
1727,144,Customer_144,25,17780.58,10-02-2017,Sales,31.3,user143@yahoo.com,Chicago,Male,TRUE
1728,752,Customer_752,53,25952.22,20190109,HR,61.8,user751@company.com,Los Angeles,Female,FALSE
1729,1535,Customer_1535,,43269.64,,,99.3,user1534@gmail.com,Philadelphia,Female,FALSE
1730,982,Customer_982,64,28086.14,2018-11-14,Marketing,80.8,user981@yahoo.com,San Diego,Other,TRUE
1731,198,Customer_198,78,78510.3,2018-11-09 00:00:00,Support,4.5,user197@company.com,San Jose,Other,TRUE
1732,1634,Customer_1634,78,74124.84,unknown,Support,64,user1633@company.com,New York,Other,TRUE
1733,884,Customer_884,37,,2016-01-31,Sales,65.2,user883@gmail.com,Chicago,Male,TRUE
1734,280,Customer_280,66,71341.55,,IT,4.4,user279@company.com,Phoenix,Female,FALSE
1735,294,Customer_294,36,29885.53,2017-12-19 00:00:00,IT,53.8,user293@yahoo.com,Houston,,TRUE
1736,1852,Customer_1852,,74624.74,2020-12-23,HR,64.1,user1851@outlook.com,Phoenix,Male,FALSE
1737,401,Customer_401,42,61533.34,12-Jul-2018,IT,75.1,user400@yahoo.com,San Diego,Female,FALSE
1738,123,Customer_123,42,67511.29,2020-06-30,Operations,29.4,user122@outlook.com,New York,Other,TRUE
1739,1208,Customer_1208,19,71347.53,01-25-2019,Operations,42.8,user1207@yahoo.com,Philadelphia,Male,TRUE
1740,203,Customer_203,40,80072.8,2022-11-18,HR,87.3,user202@yahoo.com,Los Angeles,Male,FALSE
1741,1463,Customer_1463,44,46093.07,2021-11-23,IT,89.8,user1462@outlook.com,Los Angeles,Other,FALSE
1742,836,Customer_836,24,69352.85,2016/08/30,Operations,28.6,user835@outlook.com,Philadelphia,Other,TRUE
1743,247,Customer_247,20,52000.9,2018-03-10,HR,79.4,user246@outlook.com,San Jose,Other,TRUE
1744,1440,Customer_1440,19,75777.23,2015-11-20,Sales,14.1,user1439@gmail.com,Chicago,Other,TRUE
1745,1734,Customer_1734,24,80797.69,2021-05-24,Finance,51,user1733@company.com,San Diego,Other,
1746,1780,Customer_1780,63,43768.25,"November 30, 2021",Marketing,23.7,user1779@outlook.com,Dallas,Male,
1747,1932,CUSTOMER_1932,64,48052.49,2020-05-09,Finance,12.5,USER625@YAHOO.COM,Philadelphia,Female,FALSE
1748,1708,Customer_1708,20,61160.96,2020-02-16,HR,32.9,user1707@company.com,San Jose,Other,FALSE
1749,1911,Customer_1911,,72112.83,2017-09-20,Support,Excellent,user1910@company.com,Philadelphia,Other,FALSE
1750,1154,Customer_1154,68,29313.41,2019-03-08,Finance,28.1,user1153@company.com,San Jose,Male,FALSE
1751,1662,Customer_1662,64,61406.46,2020/06/06,Operations,93.4,user1661@gmail.com,Los Angeles,Male,TRUE
1752,1427,Customer_1427,25 years,"$39,721",2019-06-27,Marketing,19.2,user1426@outlook.com,New York,Male,FALSE
1753,385,Customer_385,71,48075.56,2018-09-27,Support,21.4,USER1732@OUTLOOK.COM,San Antonio,Male,FALSE
1754,1785,Customer_1785,68,59389.77,18/09/2020,Support,5.8,user1784@outlook.com,San Antonio,,TRUE
1755,855,Customer_855,39,60512.83,14/11/2022,HR,61.8,user854@yahoo.com,San Jose,Other,FALSE
1756,1590,CUSTOMER_1590,69,66565.58,2016-06-12,IT,25.3,user1589@company.com,San Diego,Female,FALSE
1757,220,Customer_220,79,70470.1,2021-08-11,HR,70,user219@company.com,San Jose,Female,TRUE
1758,642,Customer_642,47,29237.56,2016-02-02,Sale,93.3,USER175@YAHOO.COM,Philadelphia,Other,0
1759,2,,69,70199.74,2022/10/19,Marketing,1.6,user1@gmail.com,Phoenix,Male,TRUE
1760,113,Customer_113,79,45563.92,2020-12-22,Finance,92.7,user112@outlook.com,San Diego,Female,FALSE
1761,699,Customer_699,29,66013.91,2021-12-12,Operations,18.1,user698@yahoo.com,Phoenix,Male,TRUE
1762,1946,Customer_1946,23,,2016-12-18,IT,3.9,user1945@outlook.com,Los Angeles,Male,TRUE
1763,952,Customer_952,53,,2019-03-21 00:00:00,Support,61.2,user951@outlook.com,Houston,Other,
1764,1649,CUSTOMER_1649,47,48694.07,2018-05-22,Support,66.4,user1648@outlook.com,Dallas,Other,FALSE
1765,1637,Customer_1637,24,52989.3,2022-04-21,Marketing,54.3,,Houston,Male,FALSE
1766,1775,Customer_1775,34,41544.3,Jan 13 2020,HR,68.8,user1774@outlook.com,Phoenix,Other,FALSE
1767,1411,Customer_1411,36,88851.27,06-20-2019,Operations,73.8,user1410@company.com,New York,Male,FALSE
1768,1410,CUSTOMER_1410,22,33048.91,2020-10-12,HR,13.8,user1409@company.com,New York,Other,TRUE
1769,1534,Customer_1534,64,46585.97,2018-08-02,Support,40.4,user1533@yahoo.com,Houston,Female,TRUE
1770,1292,Customer_1292,47,72930.04,2019-06-12,Operations,Good,user1291@yahoo.com,Chicago,Male,FALSE
1771,1901,Customer_1901,18,58506.21,2021-01-15 00:00:00,Finance,77.8,user1900@gmail.com,Dallas,M,TRUE
1772,442,Customer_442,25,67360.22,,Sales,34.5,user441@outlook.com,Los Angeles,Female,TRUE
1773,1521,Customer_1521,64.5,83234.38,2021-11-11,Support,54.8,user1520@outlook.com,Dallas,Other,FALSE
1774,1137,Customer_1137,71,47146.83,2020/01/20,Support,13.7,user1136@outlook.com,San Jose,Female,FALSE
1775,1716,Customer_1716,49,60230.36,2020-07-20,Sale,96.1,user1715@yahoo.com,San Jose,Female,TRUE
1776,1257,Customer_1257,39,54947.38,2020/01/13,Finance,65.5,user1256@company.com,San Diego,Female,TRUE
1777,1893,Customer_1893,26,53077.22,,IT,9.1,user1892@yahoo.com,Chicago,Other,FALSE
